text,iso_code,language_name,source,usage
2005年12月，該劇在橫店開機，除保留了原製作班底，主要演員全部更換。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
據媒體引述，共約1500名國立大學教員涉案，檢調單位陸續約談了其中約700人。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
黃昏時，夕陽照在山脈上，石頭反射著通紅色，像著了火一樣，蔚為奇觀。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
最大振幅的大氣潮產生於日間太陽輻射對對流層的水蒸氣和平流層的臭氧周期性加熱。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1949年之後，廣州地區鐵路運量逐年增大，廣州鐵路分局也對鐵路及站場進行整體改造。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
2011年7月21日，大津祐樹和德國足球甲級聯賽球隊門興格拉德巴赫簽約三年。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
這些人大量捕殺大海牛，吃牠們的肉、用牠們的皮來製造與修補船隻。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
2006年，桃園縣政府結合蔣公行館、角板山行館、慈湖陵寢、大溪陵寢、慈湖雕塑紀念公園為「兩蔣文化園區」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
海域東北處有一島嶼名為塔門，形成連接大赤門的海域及連接大鵬灣的塔門口。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
車站建於1928年，有蒙寶鐵路經過該站，現僅辦理貨運，不辦理客運業務，車站及其上下行區間均未電氣化。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
大石橋鄉，是下轄的一個鄉鎮級行政單位。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
大統華擁有四處物流中心，其中3處在大溫哥華地區，1處在多倫多。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
從此大統華便完全成為一間由加拿大資金經營的本地公司。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1933年，李吟秋主持修建新橋，工程技術人員在加固護岸的同時還加大孔徑使橋長增加約20餘米。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
這裡的競爭不斷，四位妻子不斷去爭奪丈夫對自己的注意和感情，雖然大太太的競爭沒有這麼多。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
幾天以後，總經理李俊英在四川路上也被槍殺。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
該報以旅滬美國僑民為主要讀者對象，著重報道美國和其他西方僑民在中國的活動。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
在2007年，耶茨將大腳類歸類於板龍類。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
大腳類包含大椎龍科與里奧哈龍科等科。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
可自創主角或者選擇遊戲提供的兩個虛擬的主角（一為葡萄牙籍，另一為西班牙籍）。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
大花蕙蘭的生產地主要是日本，韓國和中國，澳洲及美國等。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
她受到野生動物保護官的父親的影響，使她也有很強的正義感。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
另一種解釋來自奧地利經濟學派。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
這項分析否定了存貸的作用，提出了股本衰退的假設。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
大葆台站投入使用時是房山線市區一端的終點站，在本站設有臨1路公交車前往大興線新宮站並設置虛擬換乘，以解決房山線無法與其他線路換乘問題。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
Rize在當年的聖丹斯電影節首映。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
他也參與了Courtney Love新專輯的製作。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
這場秀大量使用了各種影片技術，舞台佈景中還包括了一面巨形LED螢幕牆。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
《紐約時報》認為本劇「深刻地揭示了現實生活中，野心與自省之間的無休止爭鬥」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
儘管本劇在收視率上並不理想（第一季全年收視排行第27名，第二季為第46名），但是並不妨礙本劇成為「艾美獎寵兒」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
迦陵舍利塔為松柏環繞，南面一棵松樹，北面一棵柏樹，松樹和柏樹的枝條向白塔生長，似乎是要伸手將白塔抱住，因此得名松柏抱塔。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1920年（大正九年）8月，澤田俊郎歸國到仙台結婚，後偕新婚妻子再度回到滿洲。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1921年（大正十年）6月，澤田俊郎的長男在滿洲出生。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
哥特式建築，位於中山路和玉光街之間。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
最終沙俄戰敗，規劃未能實現。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
同年，該公司宣布，自2006年1月1日起大幅削減對全國的退休人員的衛生保健開銷。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
該公司總部設在德國漢諾威。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
《大雄的宇宙開拓史》，是藤子·F·不二雄執筆，於1980年9月號到1981年2月連載於《快樂快樂月刊》月刊，是《哆啦A夢》大長篇的一部分。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
3月1日在為高宗舉行國葬時，韓國民眾藉機在各地遊行，韓國獨立運動者在京城塔洞公園發表了獨立宣言，要求韓國獨立，是為「三一運動」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
朝韓分治後，大韓民國經歷了民主與獨裁統治的反覆交替。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
韓國氣候受東韓暖流影響，氣候相對溫暖濕潤，與日本氣候相似。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
大額蛇鰻，為輻鰭魚綱鰻鱺目糯鰻亞目蛇鰻科的其中一種，分布於中東太平洋區，從加利福尼亞灣中部至巴拿馬海域，棲息深度35-760公尺，體長可達86公分，棲息在沙泥底質海域，為底棲性魚類，屬肉食性，生活習性不明。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
"2010年有教友54,942人、廿一個堂區、廿九名司鐸。",zh,Chinese,Universal Dependencies Treebanks,preprocessing
教區成立於1956年12月17日，包括蘭巴耶克大區和卡哈馬卡大區的聖克魯斯省。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
天主教安國教區是中國第一批6個國籍教區中教友人數較多的一個。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
"教長區成立於1951年11月14日，1997年有教友10,000人、四個堂區、五名司鐸。",zh,Chinese,Universal Dependencies Treebanks,preprocessing
教區下轄七十四個堂區，有八十七名司鐸。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
現任主教為朱斯廷·蘇敏德。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1815年，嘉慶皇帝強化禁教，將法國籍主教徐德新等11名傳教士，斬首於成都，並懸頭於城門三日。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
教區下轄218個堂區，有327名司鐸。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
教區成立於2013年2月22日，範圍包括高原省。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
教區成立於1969年7月18日，位於布宜諾斯艾利斯省馬坦薩縣。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
中國有35屬約206種，主要分佈在南方各地。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
那座天后廟位於天后廟道，建於1747年。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
和其他動作作品中敵人的破壞不同，《天地創造》引入了創造主題，這也激發玩家想像他們行動可能帶來的效果。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
在植物的幫助下，阿空穿過了基亞那山。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
遊戲世界以俯視視角顯示，並使用動作制即時戰鬥系統，通過跑動、跳躍、攻擊，或將這些動作結合，玩家可使用不同的技能。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
因為非常有威嚴，往往一般認為她是園長。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
添和李護士懷疑鄭明有寶物私藏著，乃引誘他吐露寶物所在。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
界人曾說過很喜歡她出的謎題。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
每出一題，探長會指定任一參賽者回答該題，答對者加50分。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
每集統計兩隊總分，總分最高者即是該集的優勝隊，優勝隊隊員各獲得同一個獎品。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
這和世界上其他的編號系統有所差異。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
河長176千米，流域面積3700平方千米，年均流量11立方米每秒。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
到了2004年5月，天水圍北唯一私人屋苑慧景軒正式入伙。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
為營造新一代新市鎮形象，當年所規劃屋邨均設有大量休憩用地，並且設有少量預留空間作日後發展。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
天津利順德大飯店是天津市歷史上第一家外資大飯店，在近代史上曾是重要的外交活動場所，英國、美國、加拿大、日本等國家曾先後將領事館設於酒店內。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
根據天津市地域內的地貌、氣候、土壤、植被等的自然條件的差異，以滿足城市需求為目標天津市的農業可分為都市型、濱海型和城郊型，據此天津市域的農業區劃可以劃分為都市型環城農業區、都市型濱海農業區、城郊型平原綜合農業區和城郊型山區生態農業區四個農業區劃。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
除此之外，天津市河東區還管轄位於河北省涉縣的一塊飛地，即天津鐵廠街道。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
天津市人民政府駐烏魯木齊辦事處，是中華人民共和國天津市人民政府駐烏魯木齊市的辦事處，該辦事處負責領導聯絡協調、招商引資、信息調研、對外宣傳、接待服務以及服務駐烏魯木齊市天津企業等相關事項。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
歷史上，1982年11月至1994年10月期間，天津市人民政府建立了駐福州和駐廈門辦事處。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1919年擴建東廠後，年產量可達6萬2千多噸。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
1959年3月13日，永久沽廠改為隸屬於河北省化學石油工業廳。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
參賽者於前三個提示可以允許失誤。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
偉是一名國軍空軍飛行少尉，是來自於一個顯赫家族的二少爺。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
牠們身體的顏色非常顯目，雄性為藍色，雌性則為綠色。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
因發展迅速，眾多支派經幾番整合於西元1988年正式成立社會團體「中華民國一貫道總會」，同時向台灣政府登記為「一貫道」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
他也寫了許多給管樂團的曲目，其作品有被東京佼成管樂團選作錄音。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
觀景台於2011年4月17日起試業，開放時間為早上10時至晚上8時半。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
這個時代的天皇是近衛天皇。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
此時，真正的中情局要員林奇把叛變的林奇帶走了。,zh,Chinese,Universal Dependencies Treebanks,preprocessing
