text,iso_code,language_name,source,usage,detected_script,cleaned_text
城東湖是一個位於中國安徽省霍丘縣的湖泊，面積約為115平方千米。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"城 東 湖 是 一 個 位 於 中 國 安 徽 省 霍 丘 縣 的 湖 泊 , 面 積 約 為 平 方 千 米 。"
評論家們特別讚賞了阿弗萊克對於搶劫場景的導演手法。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,評 論 家 們 特 別 讚 賞 了 阿 弗 萊 克 對 於 搶 劫 場 景 的 導 演 手 法 。
隨著年代的變遷，城堡設計的美學因素越來越重要，城堡的外觀和規模開始體現它的居住者的威望和權力。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"隨 著 年 代 的 變 遷 , 城 堡 設 計 的 美 學 因 素 越 來 越 重 要 , 城 堡 的 外 觀 和 規 模 開 始 體 現 它 的 居 住 者 的 威 望 和 權 力 。"
以下資料以2008年清明節為準。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,以 下 資 料 以 年 清 明 節 為 準 。
每日0515-0545班次到達石排灣道後，繞經華富道及華富（南）巴士總站，再返回石排灣道原有路線。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"每 日 - 班 次 到 達 石 排 灣 道 後 , 繞 經 華 富 道 及 華 富 ( 南 ) 巴 士 總 站 , 再 返 回 石 排 灣 道 原 有 路 線 。"
教會每週有許多不同的聚會，分別有英文、中文、福建話、廣東話、與印尼文聚會。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"教 會 每 週 有 許 多 不 同 的 聚 會 , 分 別 有 英 文 、 中 文 、 福 建 話 、 廣 東 話 、 與 印 尼 文 聚 會 。"
河姆渡遺址和仰韶遺址出土被認為最原始的陶塤均只有吹孔，而無音孔。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"河 姆 渡 遺 址 和 仰 韶 遺 址 出 土 被 認 為 最 原 始 的 陶 塤 均 只 有 吹 孔 , 而 無 音 孔 。"
我們已經提及了連續偏序集合和代數偏序集合。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,我 們 已 經 提 及 了 連 續 偏 序 集 合 和 代 數 偏 序 集 合 。
另一種觀點認為，兩種複製的基因同樣都會累積退化的突變，基因重複的缺陷也能相輔相成。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"另 一 種 觀 點 認 為 , 兩 種 複 製 的 基 因 同 樣 都 會 累 積 退 化 的 突 變 , 基 因 重 複 的 缺 陷 也 能 相 輔 相 成 。"
他感到自責，認為這樣的復仇超過了應有的界限。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"他 感 到 自 責 , 認 為 這 樣 的 復 仇 超 過 了 應 有 的 界 限 。"
"在格連推動之下，大陸軍在12日決議即時撤出紐約，優先把傷兵及補給送到哈林高地，並由以色列·普特南的4,000人殿後。",zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"在 格 連 推 動 之 下 , 大 陸 軍 在 日 決 議 即 時 撤 出 紐 約 , 優 先 把 傷 兵 及 補 給 送 到 哈 林 高 地 , 並 由 以 色 列 · 普 特 南 的 , 人 殿 後 。"
翌日（9月16日）一支英軍向北偵察時與美軍交火，引發哈林高地戰役。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"翌 日 ( 月 日 ) 一 支 英 軍 向 北 偵 察 時 與 美 軍 交 火 , 引 發 哈 林 高 地 戰 役 。"
英軍軍艦向基普灣狂轟濫炸近一小時，使灘頭濃煙密佈。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"英 軍 軍 艦 向 基 普 灣 狂 轟 濫 炸 近 一 小 時 , 使 灘 頭 濃 煙 密 佈 。"
華盛頓希望先獲得大陸議會准許撤退，然後把紐約市徹底焚毀；部分將軍則主張死守紐約，等待英軍正面進攻，以重演邦克山戰役的戰果。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"華 盛 頓 希 望 先 獲 得 大 陸 議 會 准 許 撤 退 , 然 後 把 紐 約 市 徹 底 焚 毀 ; 部 分 將 軍 則 主 張 死 守 紐 約 , 等 待 英 軍 正 面 進 攻 , 以 重 演 邦 克 山 戰 役 的 戰 果 。"
長島會戰後，大陸軍撤回曼哈頓島，但在撤離紐約市一事上仍然猶豫不決。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"長 島 會 戰 後 , 大 陸 軍 撤 回 曼 哈 頓 島 , 但 在 撤 離 紐 約 市 一 事 上 仍 然 猶 豫 不 決 。"
程序性給付是在要求國家必須提供一套制度，例如考試制度和選舉制度等，其也與正當法律程序條款的要求有關。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"程 序 性 給 付 是 在 要 求 國 家 必 須 提 供 一 套 制 度 , 例 如 考 試 制 度 和 選 舉 制 度 等 , 其 也 與 正 當 法 律 程 序 條 款 的 要 求 有 關 。"
主武器是20枚P-700花崗岩（廠號3M45）反艦飛彈（分裝在20座垂直發射器裡），可以擊沉大型水面艦。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"主 武 器 是 枚 P - 花 崗 岩 ( 廠 號 M ) 反 艦 飛 彈 ( 分 裝 在 座 垂 直 發 射 器 裡 ) , 可 以 擊 沉 大 型 水 面 艦 。"
根據分析它和德國209型艇的靜音性能在伯仲之間。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,根 據 分 析 它 和 德 國 型 艇 的 靜 音 性 能 在 伯 仲 之 間 。
基督堂草坪（Christ Church Meadow）是英國牛津一個著名的洪水草甸，和著名的步行和野餐地點。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"基 督 堂 草 坪 ( C h r i s t C h u r c h M e a d o w ) 是 英 國 牛 津 一 個 著 名 的 洪 水 草 甸 , 和 著 名 的 步 行 和 野 餐 地 點 。"
在報復的過程中，報復者會產生一種罪惡的快感。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"在 報 復 的 過 程 中 , 報 復 者 會 產 生 一 種 罪 惡 的 快 感 。"
該事件被稱為睿問魔謀殺案。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,該 事 件 被 稱 為 睿 問 魔 謀 殺 案 。
塔爾卡受地中海氣候影響，有乾燥的夏天和潮濕的冬天，每年平均降雨量749毫米，平均溫度攝氏13度。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"塔 爾 卡 受 地 中 海 氣 候 影 響 , 有 乾 燥 的 夏 天 和 潮 濕 的 冬 天 , 每 年 平 均 降 雨 量 毫 米 , 平 均 溫 度 攝 氏 度 。"
她出生的日期已無法確定，因為她的出生記錄已在處決時被銷毀。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"她 出 生 的 日 期 已 無 法 確 定 , 因 為 她 的 出 生 記 錄 已 在 處 決 時 被 銷 毀 。"
她是伊朗的巴比教有影響力的詩人和神學家。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,她 是 伊 朗 的 巴 比 教 有 影 響 力 的 詩 人 和 神 學 家 。
很快，她就因為熱情地傳播信仰和「無畏的忠信」同時贏得了聲望和惡名。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"很 快 , 她 就 因 為 熱 情 地 傳 播 信 仰 和 「 無 畏 的 忠 信 」 同 時 贏 得 了 聲 望 和 惡 名 。"
查爾斯·克拉克在其同年出版的專著《蘇門答臘島與西馬來西亞的豬籠草》中拒絕這一觀點。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,查 爾 斯 · 克 拉 克 在 其 同 年 出 版 的 專 著 《 蘇 門 答 臘 島 與 西 馬 來 西 亞 的 豬 籠 草 》 中 拒 絕 這 一 觀 點 。
他先在印度西姆拉上學，後來畢業於加州帕薩迪納的藝術設計中心學院。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"他 先 在 印 度 西 姆 拉 上 學 , 後 來 畢 業 於 加 州 帕 薩 迪 納 的 藝 術 設 計 中 心 學 院 。"
1553年，太美斯普一世抵禦了奧斯曼帝國蘇丹蘇里曼一世的進攻。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 , 太 美 斯 普 一 世 抵 禦 了 奧 斯 曼 帝 國 蘇 丹 蘇 里 曼 一 世 的 進 攻 。"
2003年，阿齊茲向美軍投降。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 , 阿 齊 茲 向 美 軍 投 降 。"
這是阿齊茲的第一項死刑，他因1992年處死42名商人而被判15年有期徒刑。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"這 是 阿 齊 茲 的 第 一 項 死 刑 , 他 因 年 處 死 名 商 人 而 被 判 年 有 期 徒 刑 。"
塔里木盆地的塔克拉瑪干沙漠流沙嚴重，從谷歌衛星圖片可以清晰看到，沙漠腹地有些已建成的公路由於固沙措施不力，導致公路抵禦流沙的力度不夠，許多連接油田基地的瀝青路面被強大的流動沙丘所淹沒，阻斷交通。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"塔 里 木 盆 地 的 塔 克 拉 瑪 干 沙 漠 流 沙 嚴 重 , 從 谷 歌 衛 星 圖 片 可 以 清 晰 看 到 , 沙 漠 腹 地 有 些 已 建 成 的 公 路 由 於 固 沙 措 施 不 力 , 導 致 公 路 抵 禦 流 沙 的 力 度 不 夠 , 許 多 連 接 油 田 基 地 的 瀝 青 路 面 被 強 大 的 流 動 沙 丘 所 淹 沒 , 阻 斷 交 通 。"
其中一處甚至塗有「小心惡犬」的標語。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,其 中 一 處 甚 至 塗 有 「 小 心 惡 犬 」 的 標 語 。
任何人類的法則倘若與此法則相矛盾，便喪失其效力；而具有效力的法律，其全部法力、效力和權威則都是間接地或直接地從這一根源産生的。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"任 何 人 類 的 法 則 倘 若 與 此 法 則 相 矛 盾 , 便 喪 失 其 效 力 ; 而 具 有 效 力 的 法 律 , 其 全 部 法 力 、 效 力 和 權 威 則 都 是 間 接 地 或 直 接 地 從 這 一 根 源 産 生 的 。"
男人宣稱，根據使徒教義，婦女不得任牧師，除了個別例外的，婦女還不得在公共場合參與宗教事務。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"男 人 宣 稱 , 根 據 使 徒 教 義 , 婦 女 不 得 任 牧 師 , 除 了 個 別 例 外 的 , 婦 女 還 不 得 在 公 共 場 合 參 與 宗 教 事 務 。"
男人強迫婦女服從那些她無權參與制定的法律。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,男 人 強 迫 婦 女 服 從 那 些 她 無 權 參 與 制 定 的 法 律 。
詹姆斯和莫特對這項權益持相反的態度。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,詹 姆 斯 和 莫 特 對 這 項 權 益 持 相 反 的 態 度 。
1896年至1973年間，該站為地上車站。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 至 年 間 , 該 站 為 地 上 車 站 。"
人們建造了一個紀念公園，並且為受害者放置了紀念石凳。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"人 們 建 造 了 一 個 紀 念 公 園 , 並 且 為 受 害 者 放 置 了 紀 念 石 凳 。"
古羅馬人利用拱結構來支撐橋身石材與水流的重量。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,古 羅 馬 人 利 用 拱 結 構 來 支 撐 橋 身 石 材 與 水 流 的 重 量 。
不過有些會影響到玩家的遊戲體驗的老版程序錯誤，我們不得不修復了它們，所以有些原版《時之笛》存在的bug將不復存在。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"不 過 有 些 會 影 響 到 玩 家 的 遊 戲 體 驗 的 老 版 程 序 錯 誤 , 我 們 不 得 不 修 復 了 它 們 , 所 以 有 些 原 版 《 時 之 笛 》 存 在 的 b u g 將 不 復 存 在 。"
該市鎮總面積9.58平方公里，2009年時的人口為81人。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"該 市 鎮 總 面 積 . 平 方 公 里 , 年 時 的 人 口 為 人 。"
塞普勒斯眾議院共有59個議席，每5年改選一屆。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"塞 普 勒 斯 眾 議 院 共 有 個 議 席 , 每 年 改 選 一 屆 。"
自1960年代以後塞維亞實力每況愈下，只能在低組別聯賽打滾，至1990年代末才升上甲組。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"自 年 代 以 後 塞 維 亞 實 力 每 況 愈 下 , 只 能 在 低 組 別 聯 賽 打 滾 , 至 年 代 末 才 升 上 甲 組 。"
2000年代九廣鐵路計劃興建落馬洲支線經過該地，引起了對該處生態影響的關注。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 代 九 廣 鐵 路 計 劃 興 建 落 馬 洲 支 線 經 過 該 地 , 引 起 了 對 該 處 生 態 影 響 的 關 注 。"
墨爾本在服飾、藝術、音樂、電視製作、電影及舞蹈等潮流文化領域引領澳洲，甚至於全球該領域範圍都具備一定的影響力。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"墨 爾 本 在 服 飾 、 藝 術 、 音 樂 、 電 視 製 作 、 電 影 及 舞 蹈 等 潮 流 文 化 領 域 引 領 澳 洲 , 甚 至 於 全 球 該 領 域 範 圍 都 具 備 一 定 的 影 響 力 。"
2013年，歷史悠久的墨爾本大學即將迎來自己的160週年校慶。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 , 歷 史 悠 久 的 墨 爾 本 大 學 即 將 迎 來 自 己 的 週 年 校 慶 。"
1932年（昭和7年）北部成立向島區。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,年 ( 昭 和 年 ) 北 部 成 立 向 島 區 。
雖然這些小吃一般不被視作正餐，但即使作為前菜，有時它的豐膩也令人吃得很飽肚。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"雖 然 這 些 小 吃 一 般 不 被 視 作 正 餐 , 但 即 使 作 為 前 菜 , 有 時 它 的 豐 膩 也 令 人 吃 得 很 飽 肚 。"
國際壁球聯盟（IRF）於1979年由十三個國家共同成立，在努力推廣發展下，80年代早期在五大洲就超過80個國家參與壁球的活動。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"國 際 壁 球 聯 盟 ( I R F ) 於 年 由 十 三 個 國 家 共 同 成 立 , 在 努 力 推 廣 發 展 下 , 年 代 早 期 在 五 大 洲 就 超 過 個 國 家 參 與 壁 球 的 活 動 。"
潤滑劑中加入其它物質可以控制乳液粘度以及熱學性能。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,潤 滑 劑 中 加 入 其 它 物 質 可 以 控 制 乳 液 粘 度 以 及 熱 學 性 能 。
然後推桿就會推出所有的鑄件，由於一個模具內可能會有多個模腔，所以每次鑄造過程中可能會產生多個鑄件。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"然 後 推 桿 就 會 推 出 所 有 的 鑄 件 , 由 於 一 個 模 具 內 可 能 會 有 多 個 模 腔 , 所 以 每 次 鑄 造 過 程 中 可 能 會 產 生 多 個 鑄 件 。"
熔融金屬可以從這裡進入模具，這個部位的形狀同熱室壓鑄中的注射嘴或是冷室壓鑄中的注射室相匹配。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"熔 融 金 屬 可 以 從 這 裡 進 入 模 具 , 這 個 部 位 的 形 狀 同 熱 室 壓 鑄 中 的 注 射 嘴 或 是 冷 室 壓 鑄 中 的 注 射 室 相 匹 配 。"
因為這裡是兩條河川（士別川、劍淵川）匯合至天鹽川的地方。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,因 為 這 裡 是 兩 條 河 川 ( 士 別 川 、 劍 淵 川 ) 匯 合 至 天 鹽 川 的 地 方 。
在僱用一位法語嚮導後，旅行者及其隨從就前往巴黎。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"在 僱 用 一 位 法 語 嚮 導 後 , 旅 行 者 及 其 隨 從 就 前 往 巴 黎 。"
歐洲旅行是一件微不足道的事，景色乏味、清一色、缺少變化」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"歐 洲 旅 行 是 一 件 微 不 足 道 的 事 , 景 色 乏 味 、 清 一 色 、 缺 少 變 化 」 。"
此理論既避免了濁送氣音的不對稱，也可以在一定程度上解釋同源詞在各派生語中的詞形差異。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"此 理 論 既 避 免 了 濁 送 氣 音 的 不 對 稱 , 也 可 以 在 一 定 程 度 上 解 釋 同 源 詞 在 各 派 生 語 中 的 詞 形 差 異 。"
